Employee ID,Frame,Box x,Box y,Box width,Box height,Width-to-height ratio,right_shoulder&right_elbow - RIGHT_ELBOW - right_elbow&right_wrist,right_shoulder&right_elbow - RIGHT_SHOULDER - right_shoulder&left_shoulder,right_shoulder&right_elbow - RIGHT_SHOULDER - right_shoulder&right_hip,left_shoulder&left_elbow - LEFT_ELBOW - left_elbow&left_wrist,left_shoulder&left_elbow - LEFT_SHOULDER - right_shoulder&left_shoulder,left_shoulder&left_elbow - LEFT_SHOULDER - left_shoulder&left_hip,right_hip&right_knee - RIGHT_KNEE - right_knee&right_ankle,right_hip&right_knee - RIGHT_HIP - right_hip&left_hip,right_hip&right_knee - RIGHT_HIP - right_shoulder&right_hip,left_hip&left_knee - LEFT_KNEE - left_knee&left_ankle,left_hip&left_knee - LEFT_HIP - right_hip&left_hip,left_hip&left_knee - LEFT_HIP - left_shoulder&left_hip,right_shoulder&left_shoulder - RIGHT_SHOULDER - right_shoulder&right_hip,right_shoulder&left_shoulder - LEFT_SHOULDER - left_shoulder&left_hip,right_hip&left_hip - RIGHT_HIP - right_shoulder&right_hip,right_hip&left_hip - LEFT_HIP - left_shoulder&left_hip,Fatigue or not
1,45,1077.0,539.0,142.0,384.0,0.36979166,142.0,52.2,19.7,137.9,124.5,17.9,174.5,54.0,164.5,170.4,125.7,163.2,71.9,106.6,110.4,71.1,0
2,45,862.0,527.5,100.0,367.0,0.27247956,144.7,136.7,8.0,153.0,48.9,0.4,161.3,137.2,172.0,162.6,42.5,170.2,128.7,49.3,34.7,147.3,0
1,46,1076.5,537.5,141.0,383.0,0.3681462,144.6,51.0,19.3,140.5,126.0,17.6,176.4,53.7,165.5,172.4,126.6,163.9,70.4,108.3,111.8,69.5,0
2,46,862.0,527.0,98.0,370.0,0.26486486,148.7,155.9,4.8,153.9,27.7,0.2,161.1,161.1,171.4,162.7,18.8,170.2,151.1,27.5,10.4,171.0,0
1,47,1077.0,537.5,138.0,387.0,0.35658914,141.6,56.4,16.4,141.4,123.3,18.0,173.6,53.9,163.9,170.0,124.6,163.5,72.8,105.2,110.1,71.9,0
2,47,862.0,527.0,98.0,372.0,0.26344085,148.1,135.5,4.6,154.4,47.9,0.5,160.9,138.5,172.3,162.6,41.8,170.2,130.9,47.3,33.8,148.0,0
1,48,1076.5,536.5,137.0,389.0,0.3521851,141.2,59.2,15.3,143.1,122.2,18.9,173.6,55.6,164.0,169.8,123.0,163.1,74.5,103.3,108.4,73.9,0
2,48,862.5,528.0,97.0,374.0,0.2593583,149.6,143.8,4.3,155.2,39.6,0.7,161.8,149.5,172.8,163.6,30.3,171.3,139.5,38.9,23.2,158.4,0
1,49,1076.5,536.0,137.0,390.0,0.35128206,141.8,56.9,15.7,141.6,123.3,17.9,172.6,52.7,163.7,169.1,125.9,163.2,72.6,105.5,111.1,70.9,0
2,49,863.5,527.5,95.0,373.0,0.2546917,147.9,128.0,5.0,155.5,55.7,1.0,162.0,131.0,172.9,163.9,48.0,171.7,123.1,54.7,41.9,140.3,0
